Sample,2bRAD_sample_id,18s Code,Taxon,Total Length (mm),Inferred Age,Photo,genus,species,Gut contents?,Latitude,Longitude,Region,Current,Cruise,Station,Date,Time,Temp (oC),Fluoro (chl-a),Salinity (psu),Bottom depth (m),Tow depth (m),Tow Length (m),Net Area (m2),Tow Volume (m3),Zoop Biomass (ml),Zpl Density (ml/m3),Moon Phase %,risen or set
S268-027-TTD-K46,268-G129,,K. pelamis,4.3419,2.137555556,S268-027-TTD-K46,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K47,268-G130,,K. pelamis,4.7793,3.109555556,S268-027-TTD-K47,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K48,,,K. pelamis,N/A,N/A,S268-027-TTD-K48,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K49,268-G131,,K. pelamis,3.8566,1.059111111,S268-027-TTD-K49,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K5,268-G93,GC_18,K. pelamis,5.1097,3.843777778,S268-027-TTD-K5,Katsuwonus,pelamis,Yes,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K50,268-G132,GC_27,K. pelamis,N/A,N/A,S268-027-TTD-K50,Katsuwonus,pelamis,Yes,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K51,268-G133,,K. pelamis,3.7209,0.757555556,S268-027-TTD-K51,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K52,268-G134,,K. pelamis,3.8567,1.059333333,S268-027-TTD-K52,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K53,268-G135,GC_28,K. pelamis,N/A,N/A,S268-027-TTD-K53,Katsuwonus,pelamis,Yes,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K54,268-G136,GC_29,K. pelamis,4.9261,3.435777778,S268-027-TTD-K54,Katsuwonus,pelamis,Yes,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K55,268-G137,,K. pelamis,4.4923,2.471777778,S268-027-TTD-K55,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K56,,,K. pelamis,3.9642,1.298222222,S268-027-TTD-K56,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K57,268-G138,,K. pelamis,4.8411,3.246888889,S268-027-TTD-K57,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K58,268-G139,,K. pelamis,4.8718,3.315111111,S268-027-TTD-K58,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K59,,,K. pelamis,3.9575,1.283333333,S268-027-TTD-K59,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K6,268-G94,,K. pelamis,4.3401,2.133555556,S268-027-TTD-K6,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K60,268-G140,,K. pelamis,4.6229,2.762,S268-027-TTD-K60,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K61,268-G141,GC_30,K. pelamis,4.7489,3.042,S268-027-TTD-K61,Katsuwonus,pelamis,Yes,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K62,268-G142,,K. pelamis,4.6416,2.803555556,S268-027-TTD-K62,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K63,268-G143,,K. pelamis,4.3729,2.206444444,S268-027-TTD-K63,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K64,268-G144,,K. pelamis,4.8418,3.248444444,S268-027-TTD-K64,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K7,268-G95,,K. pelamis,4.8528,3.272888889,S268-027-TTD-K7,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K8,268-G96,,K. pelamis,5.6824,5.116444444,S268-027-TTD-K8,Katsuwonus,pelamis,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-K9,268-G97,GC_19,K. pelamis,N/A,N/A,S268-027-TTD-K9,Katsuwonus,pelamis,Yes,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-T1,268-G22,,Thunnus,7.5112,11.89513514,S268-027-TTD-T1,Thunnus,,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTD-T2,268-G253,,Thunnus,5.2489,5.780810811,S268-027-TTD-T2,Thunnus,,No,-2.918,-170.52,PIPA,,S268,S268-027-TTD,17-Jul-16,2235,29.6,13.43,35.12,5122,95,1581.761,1,1581.761,156,0.098624255,93,risen
S268-027-TTS-K1,268-G31,,K. pelamis,N/A,N/A,S268-027-TTS-K1,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K10,268-G38,,K. pelamis,4.6969,2.926444444,S268-027-TTS-K10,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K100,,,K. pelamis,N/A,N/A,S268-027-TTS-K100,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K101,,,K. pelamis,N/A,N/A,S268-027-TTS-K101,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K102,,,K. pelamis,N/A,N/A,S268-027-TTS-K102,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K103,,,K. pelamis,N/A,N/A,S268-027-TTS-K103,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K104,,,K. pelamis,N/A,N/A,S268-027-TTS-K104,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K11,268-G39,,K. pelamis,4.9359,3.457555556,S268-027-TTS-K11,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K12,268-G40,,K. pelamis,4.7716,3.092444444,S268-027-TTS-K12,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K13,268-G41,,K. pelamis,4.9217,3.426,S268-027-TTS-K13,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K14,268-G42,,K. pelamis,6.3031,6.495777778,S268-027-TTS-K14,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K15,268-G43,GC_8,K. pelamis,5.0027,3.606,S268-027-TTS-K15,Katsuwonus,pelamis,Yes,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K16,,,K. pelamis,4.4886,2.463555556,S268-027-TTS-K16,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K17,268-G44,,K. pelamis,4.4423,2.360666667,S268-027-TTS-K17,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K18,268-G45,,K. pelamis,4.2388,1.908444444,S268-027-TTS-K18,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K19,268-G46,,K. pelamis,5.0363,3.680666667,S268-027-TTS-K19,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K2,268-G32,,K. pelamis,N/A,N/A,S268-027-TTS-K2,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K20,,,K. pelamis,4.8905,3.356666667,S268-027-TTS-K20,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K21,268-G47,,K. pelamis,5.0315,3.67,S268-027-TTS-K21,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K22,268-G48,,K. pelamis,5.001,3.602222222,S268-027-TTS-K22,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K23,,,K. pelamis,3.8456,1.034666667,S268-027-TTS-K23,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K24,268-G49,,K. pelamis,5.8047,5.388222222,S268-027-TTS-K24,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K25,,,K. pelamis,4.3879,2.239777778,S268-027-TTS-K25,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K26,,,K. pelamis,5.2472,4.149333333,S268-027-TTS-K26,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K27,268-G50,,K. pelamis,N/A,N/A,S268-027-TTS-K27,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K28,,,K. pelamis,5.0187,3.641555556,S268-027-TTS-K28,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K29,268-G51,,K. pelamis,N/A,N/A,S268-027-TTS-K29,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K3,268-G33,,K. pelamis,N/A,N/A,S268-027-TTS-K3,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K30,,GC_9,K. pelamis,5.0276,3.661333333,S268-027-TTS-K30,Katsuwonus,pelamis,Yes,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K31,,,K. pelamis,4.9374,3.460888889,S268-027-TTS-K31,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K32,268-G52,,K. pelamis,6.1055,6.056666667,S268-027-TTS-K32,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K33,268-G53,,K. pelamis,4.9134,3.407555556,S268-027-TTS-K33,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K34,,,K. pelamis,4.4226,2.316888889,S268-027-TTS-K34,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K35,,,K. pelamis,4.9281,3.440222222,S268-027-TTS-K35,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K36,268-G54,,K. pelamis,N/A,N/A,S268-027-TTS-K36,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K37,,,K. pelamis,4.6393,2.798444444,S268-027-TTS-K37,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K38,,,K. pelamis,4.6432,2.807111111,S268-027-TTS-K38,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K39,,,K. pelamis,N/A,N/A,S268-027-TTS-K39,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K4,,,K. pelamis,N/A,N/A,S268-027-TTS-K4,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K40,,,K. pelamis,N/A,N/A,S268-027-TTS-K40,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K41,,,K. pelamis,N/A,N/A,S268-027-TTS-K41,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K42,,,K. pelamis,N/A,N/A,S268-027-TTS-K42,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K43,,GC_10,K. pelamis,N/A,N/A,S268-027-TTS-K43,Katsuwonus,pelamis,Yes,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K44,,,K. pelamis,N/A,N/A,S268-027-TTS-K44,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K45,268-G55,,K. pelamis,N/A,N/A,S268-027-TTS-K45,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K46,268-G56,,K. pelamis,N/A,N/A,S268-027-TTS-K46,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K47,268-G57,,K. pelamis,N/A,N/A,S268-027-TTS-K47,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K48,,,K. pelamis,N/A,N/A,S268-027-TTS-K48,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K49,,,K. pelamis,N/A,N/A,S268-027-TTS-K49,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K5,268-G34,,K. pelamis,4.9923,3.582888889,S268-027-TTS-K5,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K50,,,K. pelamis,N/A,N/A,S268-027-TTS-K50,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K51,,GC_11,K. pelamis,N/A,N/A,S268-027-TTS-K51,Katsuwonus,pelamis,Yes,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K52,268-G58,,K. pelamis,N/A,N/A,S268-027-TTS-K52,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K53,268-G59,,K. pelamis,N/A,N/A,S268-027-TTS-K53,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K54,268-G60,,K. pelamis,N/A,N/A,S268-027-TTS-K54,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K55,,,K. pelamis,N/A,N/A,S268-027-TTS-K55,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K56,268-G61,,K. pelamis,N/A,N/A,S268-027-TTS-K56,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K57,,GC_12,K. pelamis,N/A,N/A,S268-027-TTS-K57,Katsuwonus,pelamis,Yes,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K58,268-G62,,K. pelamis,N/A,N/A,S268-027-TTS-K58,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K59,268-G63,,K. pelamis,N/A,N/A,S268-027-TTS-K59,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K6,268-G35,GC_6,K. pelamis,5.0629,3.739777778,S268-027-TTS-K6,Katsuwonus,pelamis,Yes,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K60,,,K. pelamis,4.1896,1.799111111,S268-027-TTS-K60,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K61,268-G64,GC_13,K. pelamis,N/A,N/A,S268-027-TTS-K61,Katsuwonus,pelamis,Yes,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K62,268-G65,,K. pelamis,N/A,N/A,S268-027-TTS-K62,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K63,268-G66,,K. pelamis,N/A,N/A,S268-027-TTS-K63,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K64,268-G67,,K. pelamis,N/A,N/A,S268-027-TTS-K64,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K65,268-G68,,K. pelamis,N/A,N/A,S268-027-TTS-K65,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K66,,,K. pelamis,N/A,N/A,S268-027-TTS-K66,Katsuwonus,pelamis,Yes,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K67,268-G69,,K. pelamis,N/A,N/A,S268-027-TTS-K67,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K68,268-G70,,K. pelamis,4.5488,2.597333333,S268-027-TTS-K68,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
S268-027-TTS-K69,,,K. pelamis,4.4451,2.366888889,S268-027-TTS-K69,Katsuwonus,pelamis,No,-2.932,-170.512,PIPA,,S268,S268-027-TTS,17-Jul-16,2309,29.6,13.43,35.12,5157,36.3,881.02,1,881.02,137,0.155501578,93,risen
